"payment_id","loan_id","paymant_amount","payment_date","payment_method","status"
"504","720","2214.25","2023-10-24","PayPal","Completed"
"505","659","4524.35","2024-05-22","Debit Card","Completed"
"506","337","8026.96","2024-04-29","Cash","Failed"
"507","540","7989.92","2024-03-11","PayPal","Pending"
"508","96","1168.83","2024-04-25","PayPal","Pending"
"509","80","4126.99","2023-10-31","Debit Card","Pending"
"510","117","9672.8","2023-10-23","Bank Transfer","Completed"
"511","845","222.42","2024-09-19","PayPal","Pending"
"512","456","4507.58","2024-04-02","Bank Transfer","Completed"
"513","815","8234.11","2024-08-20","PayPal","Failed"
"514","475","754.67","2024-06-12","Debit Card","Pending"
"515","922","417.93","2024-06-22","PayPal","Failed"
"516","809","5880.08","2023-11-18","PayPal","Failed"
"517","655","6408.3","2023-12-27","Debit Card","Failed"
"518","982","7913.5","2024-03-24","Credit Card","Completed"
"519","347","5482.65","2024-05-17","Bank Transfer","Completed"
"520","117","7609.56","2024-01-03","Cash","Completed"
"521","310","5063.9","2023-11-14","PayPal","Completed"
"522","816","5502.44","2024-02-16","PayPal","Completed"
"523","77","5099.91","2024-03-16","Credit Card","Failed"
"524","758","7846.44","2024-06-25","Credit Card","Pending"
"525","14","1704.38","2023-10-21","Bank Transfer","Pending"
"526","555","4077.3","2024-02-17","Bank Transfer","Failed"
"527","787","2283.94","2024-01-29","Cash","Failed"
"528","981","2988.25","2023-12-11","PayPal","Failed"
"529","459","2880.84","2024-04-03","Credit Card","Failed"
"530","56","3031.35","2024-07-16","PayPal","Completed"
"531","683","9777.9","2024-01-05","Bank Transfer","Failed"
"532","701","4567.3","2024-08-03","PayPal","Failed"
"533","68","5642.69","2024-01-14","Debit Card","Pending"
"534","79","9998.25","2023-11-15","PayPal","Pending"
"535","838","8332.13","2024-02-18","PayPal","Completed"
"536","245","3750.65","2024-08-30","Credit Card","Completed"
"537","973","2270.27","2024-01-23","Debit Card","Failed"
"538","888","5877.79","2023-11-18","Cash","Completed"
"539","708","6065.37","2023-11-09","PayPal","Pending"
"540","345","3237.98","2024-09-13","PayPal","Failed"
"541","271","2473.6","2024-05-20","Credit Card","Completed"
"542","457","1188.21","2024-01-15","Bank Transfer","Completed"
"543","313","4373.33","2024-01-29","Debit Card","Pending"
"544","108","4404.86","2023-11-10","Debit Card","Completed"
"545","74","1375.88","2024-07-12","PayPal","Completed"
"546","418","3562.09","2024-03-27","Cash","Pending"
"547","773","163.75","2024-04-14","Credit Card","Failed"
"548","325","6108.06","2024-07-20","PayPal","Failed"
"549","717","6343.31","2023-12-08","Debit Card","Completed"
"550","146","7409.95","2023-12-04","Cash","Pending"
"551","71","4171.21","2023-12-21","Debit Card","Completed"
"552","196","4789.64","2024-08-22","Credit Card","Completed"
"553","964","3805.25","2024-05-11","Cash","Completed"
"554","91","4749.65","2023-11-20","Bank Transfer","Pending"
"555","622","4084.17","2024-03-18","Debit Card","Completed"
"556","191","6876.35","2023-11-24","Credit Card","Completed"
"557","228","8075.91","2024-05-24","Bank Transfer","Failed"
"558","114","4316.45","2024-09-07","Credit Card","Failed"
"559","44","6530.71","2024-03-06","Debit Card","Pending"
"560","138","5162.43","2023-12-01","Cash","Completed"
"561","442","3578.32","2024-06-04","Bank Transfer","Pending"
"562","41","9890.97","2024-05-25","PayPal","Completed"
"563","121","7592.9","2023-10-07","Debit Card","Completed"
"564","24","2452.16","2024-02-12","Credit Card","Completed"
"565","552","6223.47","2024-04-07","Debit Card","Pending"
"566","191","942.65","2024-01-10","Credit Card","Failed"
"567","434","1554.84","2024-07-09","PayPal","Failed"
"568","140","2356.86","2024-03-06","Credit Card","Failed"
"569","787","4275.13","2024-09-28","PayPal","Completed"
"570","103","2677.41","2023-10-08","Bank Transfer","Pending"
"571","750","806.15","2024-02-06","Cash","Failed"
"572","600","439.5","2024-07-29","Debit Card","Completed"
"573","25","912.27","2023-10-11","PayPal","Failed"
"574","964","5059.11","2024-05-08","PayPal","Failed"
"575","771","8533.51","2023-10-15","Bank Transfer","Failed"
"576","584","1862.82","2024-02-07","Cash","Failed"
"577","960","1884.53","2024-08-17","Debit Card","Completed"
"578","950","4992.62","2024-03-17","PayPal","Completed"
"579","527","9657.31","2024-05-20","Cash","Failed"
"580","276","4022.76","2024-05-05","Cash","Failed"
"581","895","3712.37","2024-05-15","Debit Card","Pending"
"582","632","7781.21","2024-01-17","Debit Card","Pending"
"583","680","108.22","2023-11-11","Cash","Completed"
"584","9","6506.13","2023-10-06","Cash","Pending"
"585","529","8224.23","2024-06-25","Bank Transfer","Pending"
"586","896","3732.42","2024-06-21","PayPal","Failed"
"587","379","2243.07","2023-12-23","Credit Card","Completed"
"588","466","6080.43","2024-05-10","PayPal","Completed"
"589","77","1766.37","2024-03-15","Debit Card","Failed"
"590","945","4480.19","2024-07-08","Bank Transfer","Completed"
"591","690","7915.13","2024-06-09","Credit Card","Completed"
"592","775","5032.13","2024-05-14","Cash","Completed"
"593","111","6472.35","2024-09-27","Debit Card","Pending"
"594","264","6763.71","2023-12-15","Bank Transfer","Failed"
"595","954","2263","2024-02-01","Credit Card","Completed"
"596","9","4882.63","2024-03-14","Debit Card","Failed"
"597","167","1794.21","2024-06-10","PayPal","Failed"
"598","821","3530.27","2023-11-19","PayPal","Failed"
"599","771","7920.95","2023-09-30","Bank Transfer","Completed"
"600","601","5690.64","2023-11-17","Cash","Completed"
"601","155","94.25","2024-01-07","Bank Transfer","Failed"
"602","207","345.57","2024-03-07","PayPal","Failed"
"603","397","1330.98","2023-12-18","Cash","Completed"
"604","514","2628.31","2024-02-28","Credit Card","Completed"
"605","75","7989.88","2024-09-22","PayPal","Completed"
"606","919","2394.03","2024-07-25","PayPal","Pending"
"607","833","7757.07","2024-09-01","Debit Card","Completed"
"608","889","6893.38","2024-02-17","PayPal","Failed"
"609","941","4480.69","2024-01-31","Debit Card","Failed"
"610","807","7513.41","2024-02-04","Credit Card","Completed"
"611","285","8879.32","2024-02-05","Credit Card","Failed"
"612","726","9297","2024-05-22","Credit Card","Completed"
"613","600","1465.43","2024-03-27","Credit Card","Pending"
"614","760","4947.71","2024-05-07","Bank Transfer","Pending"
"615","2","6530.4","2024-09-15","PayPal","Pending"
"616","846","799.97","2023-11-23","Credit Card","Failed"
"617","326","2427.79","2023-11-20","Cash","Completed"
"618","716","7671.27","2024-01-05","Debit Card","Completed"
"619","256","9981.05","2024-04-15","Bank Transfer","Pending"
"620","336","3016.55","2024-09-06","Bank Transfer","Failed"
"621","455","4310.99","2024-03-14","Bank Transfer","Completed"
"622","29","3840.67","2024-07-22","Debit Card","Completed"
"623","332","3230.35","2024-09-28","PayPal","Pending"
"624","289","691.85","2023-11-01","PayPal","Completed"
"625","260","1337.07","2024-06-28","PayPal","Completed"
"626","509","3868.22","2023-10-07","Bank Transfer","Completed"
"627","515","346.12","2024-05-11","Bank Transfer","Failed"
"628","48","548.58","2024-02-23","PayPal","Failed"
"629","32","9629.89","2024-06-30","Debit Card","Failed"
"630","571","8805.81","2024-07-06","PayPal","Completed"
"631","340","8744.85","2024-04-01","Credit Card","Pending"
"632","772","8669.2","2024-05-04","Bank Transfer","Failed"
"633","727","8502.09","2024-07-23","Cash","Failed"
"634","88","3780","2023-11-25","Bank Transfer","Failed"
"635","982","5709.19","2024-09-09","Debit Card","Pending"
"636","915","9467.99","2024-02-10","Cash","Completed"
"637","616","5963","2023-12-30","PayPal","Pending"
"638","332","4376.41","2024-01-21","Cash","Completed"
"639","276","6992.54","2024-06-14","Debit Card","Failed"
"640","902","5154.6","2024-03-03","PayPal","Failed"
"641","812","9540.23","2024-05-23","Cash","Completed"
"642","779","4268.83","2023-12-07","Bank Transfer","Pending"
"643","771","711.02","2023-11-29","Credit Card","Pending"
"644","599","7691.57","2024-06-20","Debit Card","Failed"
"645","868","119.52","2023-10-17","Credit Card","Pending"
"646","746","3209.66","2023-11-07","Cash","Pending"
"647","990","9717.16","2024-02-17","Debit Card","Completed"
"648","446","8175.75","2024-07-06","Credit Card","Pending"
"649","835","697.74","2023-12-26","PayPal","Completed"
"650","176","7140.65","2024-04-20","Debit Card","Failed"
"651","290","8830.04","2024-08-27","PayPal","Failed"
"652","68","6410.33","2023-12-04","Debit Card","Failed"
"653","455","1746.74","2023-10-09","Bank Transfer","Completed"
"654","952","2009.5","2023-12-07","PayPal","Completed"
"655","128","8002.62","2024-03-11","PayPal","Pending"
"656","742","146.79","2023-11-20","Debit Card","Failed"
"657","195","9468.9","2024-09-23","Debit Card","Failed"
"658","812","955.09","2024-03-19","Cash","Failed"
"659","700","687.64","2024-08-11","Credit Card","Completed"
"660","435","3527.55","2024-02-28","Bank Transfer","Completed"
"661","717","2189.78","2024-02-09","Credit Card","Failed"
"662","932","9213.72","2023-10-07","PayPal","Failed"
"663","71","2649.48","2024-03-01","PayPal","Pending"
"664","134","9198.26","2024-03-11","PayPal","Pending"
"665","245","2922.72","2024-04-10","Debit Card","Failed"
"666","991","9933.38","2023-12-01","PayPal","Failed"
"667","267","237.99","2024-03-17","PayPal","Completed"
"668","208","7096.01","2023-10-22","Debit Card","Pending"
"669","434","9368.53","2023-10-10","Cash","Pending"
"670","301","9311.97","2023-12-05","Debit Card","Pending"
"671","10","9756.85","2023-12-25","PayPal","Failed"
"672","286","9537.53","2024-08-16","Bank Transfer","Completed"
"673","487","5028.5","2024-05-17","Bank Transfer","Pending"
"674","858","2305.34","2024-02-12","Debit Card","Pending"
"675","230","6760.13","2023-11-12","Bank Transfer","Pending"
"676","371","6536.82","2024-04-19","Cash","Failed"
"677","217","8396.04","2024-01-27","Cash","Pending"
"678","510","7465.3","2023-12-27","PayPal","Completed"
"679","560","5775.88","2023-10-09","Credit Card","Pending"
"680","483","360.32","2024-02-04","Debit Card","Failed"
"681","290","3317.66","2023-11-22","Credit Card","Failed"
"682","773","9020.67","2023-12-04","Credit Card","Pending"
"683","881","5243.7","2024-05-09","Credit Card","Pending"
"684","972","1125.52","2024-07-06","Bank Transfer","Pending"
"685","836","4997.11","2023-11-22","PayPal","Pending"
"686","721","8093.22","2023-12-29","Bank Transfer","Pending"
"687","786","3079.66","2024-07-12","PayPal","Pending"
"688","362","1736.61","2023-11-06","Debit Card","Pending"
"689","852","8962.29","2024-05-19","Bank Transfer","Pending"
"690","745","7873.41","2024-08-29","Cash","Failed"
"691","999","6741.09","2024-01-22","Bank Transfer","Completed"
"692","671","2948.97","2024-06-09","Debit Card","Failed"
"693","291","5531.23","2024-05-12","Bank Transfer","Completed"
"694","477","513.79","2023-10-31","Cash","Failed"
"695","702","6366.12","2024-02-28","PayPal","Pending"
"696","185","1614.19","2023-11-01","Credit Card","Completed"
"697","388","249.8","2024-07-25","Debit Card","Failed"
"698","972","7333.48","2024-06-03","Credit Card","Failed"
"699","888","6312.39","2024-04-21","Cash","Completed"
"700","185","9972.04","2024-07-26","PayPal","Pending"
"701","861","2903","2024-07-25","Debit Card","Completed"
"702","229","7662.17","2024-08-21","Cash","Failed"
"703","185","3441.41","2024-05-12","Cash","Failed"
"704","825","3885.35","2024-03-19","Credit Card","Pending"
"705","747","5360.56","2023-12-19","Cash","Failed"
"706","930","4301.09","2024-03-24","PayPal","Completed"
"707","767","8866.89","2024-03-06","Credit Card","Completed"
"708","431","4427.27","2023-10-13","Cash","Failed"
"709","724","3518.71","2023-12-11","Cash","Failed"
"710","783","7397.96","2023-10-22","PayPal","Failed"
"711","268","8129.31","2023-10-15","Bank Transfer","Failed"
"712","409","5854.35","2024-08-23","Bank Transfer","Failed"
"713","494","6911.31","2024-09-25","PayPal","Failed"
"714","377","3854.94","2023-12-03","PayPal","Completed"
"715","752","1143.81","2024-03-31","Credit Card","Failed"
"716","306","2564.68","2024-07-10","Credit Card","Failed"
"717","920","3805.36","2024-05-15","PayPal","Failed"
"718","611","7569.08","2024-07-21","Debit Card","Failed"
"719","525","1661.09","2023-12-16","Cash","Failed"
"720","622","7291.86","2024-04-27","Cash","Pending"
"721","886","6881.23","2024-07-10","PayPal","Failed"
"722","877","7371.96","2024-05-11","Debit Card","Pending"
"723","990","4138.18","2024-09-25","PayPal","Pending"
"724","814","3479.04","2024-03-30","Bank Transfer","Failed"
"725","547","2689.14","2023-10-18","Bank Transfer","Pending"
"726","297","6168.17","2023-12-22","Cash","Failed"
"727","651","4605.4","2024-06-13","Cash","Failed"
"728","749","2637.39","2023-11-22","PayPal","Completed"
"729","245","4747.64","2024-06-30","PayPal","Completed"
"730","590","6761.86","2024-08-16","Credit Card","Failed"
"731","576","2105.42","2024-06-30","Debit Card","Pending"
"732","731","9443.94","2024-06-18","Bank Transfer","Pending"
"733","68","5028.24","2023-11-18","Bank Transfer","Failed"
"734","701","2998.88","2023-12-18","PayPal","Completed"
"735","438","5966.98","2024-01-07","Cash","Failed"
"736","812","7976.26","2023-10-20","Cash","Failed"
"737","194","7421.25","2024-02-06","Credit Card","Pending"
"738","724","8671.19","2024-07-26","Credit Card","Completed"
"739","434","1217.43","2024-01-21","PayPal","Completed"
"740","475","531.54","2024-06-14","Cash","Completed"
"741","826","4095.24","2023-10-12","Bank Transfer","Completed"
"742","811","7819.86","2023-10-04","Debit Card","Pending"
"743","163","9497.56","2024-08-09","Bank Transfer","Pending"
"744","989","5512.15","2023-11-25","PayPal","Pending"
"745","848","2557","2023-12-27","Credit Card","Completed"
"746","498","3235.44","2023-11-03","Credit Card","Failed"
"747","383","3341.81","2024-01-11","Bank Transfer","Pending"
"748","275","9298.86","2024-06-25","Debit Card","Completed"
"749","850","3006.28","2023-11-18","Credit Card","Pending"
"750","541","9343.48","2023-11-06","Credit Card","Pending"
"751","771","479.93","2024-04-28","Debit Card","Completed"
"752","298","1486.54","2024-08-04","Bank Transfer","Failed"
"753","860","4551.65","2024-01-10","Debit Card","Failed"
"754","912","1874.19","2024-06-24","Cash","Pending"
"755","28","1965.31","2023-11-07","Credit Card","Pending"
"756","361","8195.86","2023-10-30","Debit Card","Pending"
"757","389","6531.26","2024-09-23","Cash","Completed"
"758","621","3698.76","2024-02-14","Cash","Pending"
"759","289","6756.17","2024-05-21","Cash","Completed"
"760","334","8351.47","2024-04-22","PayPal","Failed"
"761","741","2432.75","2024-03-14","Debit Card","Pending"
"762","607","4186.68","2024-03-05","Bank Transfer","Completed"
"763","608","3477.91","2024-01-21","PayPal","Completed"
"764","502","9570.59","2023-11-29","Cash","Pending"
"765","286","6822.81","2023-11-15","Credit Card","Failed"
"766","228","5511.01","2024-09-17","Bank Transfer","Completed"
"767","208","9156.84","2023-11-24","Cash","Pending"
"768","544","6288.82","2024-05-03","Cash","Failed"
"769","512","9667.03","2024-05-02","Bank Transfer","Completed"
"770","876","8670.91","2024-04-08","PayPal","Completed"
"771","37","9668.65","2024-06-08","Cash","Pending"
"772","540","7789.06","2024-01-04","PayPal","Completed"
"773","593","7760.27","2024-06-04","Cash","Completed"
"774","169","5984.01","2024-09-22","Cash","Completed"
"775","634","5392.98","2024-01-07","Bank Transfer","Pending"
"776","755","8992.36","2024-03-21","Cash","Completed"
"777","355","4596.28","2024-01-11","PayPal","Completed"
"778","333","3165.06","2023-11-17","Cash","Failed"
"779","426","9477.63","2024-05-18","Credit Card","Failed"
"780","70","6231.69","2024-05-30","PayPal","Pending"
"781","61","3402.07","2024-04-04","Credit Card","Failed"
"782","816","5722.13","2024-07-31","Debit Card","Completed"
"783","761","688.53","2023-11-03","PayPal","Failed"
"784","671","8341.4","2024-09-18","Debit Card","Completed"
"785","699","6915.62","2023-12-16","Cash","Pending"
"786","315","3406.83","2024-06-05","Bank Transfer","Failed"
"787","176","9178.31","2024-08-27","Bank Transfer","Pending"
"788","86","9245.56","2023-12-14","Cash","Failed"
"789","443","9500.24","2023-11-07","PayPal","Failed"
"790","31","7163.08","2024-03-06","Bank Transfer","Pending"
"791","647","5283.18","2024-05-10","Debit Card","Completed"
"792","577","9120.6","2024-08-19","Credit Card","Completed"
"793","397","177.8","2024-06-18","Credit Card","Pending"
"794","362","7881.22","2024-08-25","Bank Transfer","Pending"
"795","694","6836.49","2024-02-27","Cash","Completed"
